4.873533121484802349e-04 2.143661930376197688e+03
4.901682450449662250e-04 2.155432148572754159e+03
4.929994368792989462e-04 2.167265663379249872e+03
4.958469815624420938e-04 2.179162795344352162e+03
4.987109735477845713e-04 2.191123866409408492e+03
5.015915078342745399e-04 2.203149199582820984e+03
5.044886799695703266e-04 2.215239119127137656e+03
5.074025860532095471e-04 2.227393950743258301e+03
5.103333227397964435e-04 2.239614021576340747e+03
5.132809872422089545e-04 2.251899660220594342e+03
5.162456773348222646e-04 2.264251196723997964e+03
5.192274913567523041e-04 2.276668962593067590e+03
5.222265282151183300e-04 2.289153290797582486e+03
5.252428873883222037e-04 2.301704515775374603e+03
5.282766689293495700e-04 2.314322973436997017e+03
5.313279734690880577e-04 2.327009001170565170e+03
5.343969022196649963e-04 2.339762937846488967e+03
5.374835569778047559e-04 2.352585123822167589e+03
5.405880401282058207e-04 2.365475900946823003e+03
5.437104546469361845e-04 2.378435612566196141e+03
5.468509041048495636e-04 2.391464603527334930e+03
5.500094926710206913e-04 2.404563220114649994e+03
5.531863251162006702e-04 2.417731808892857316e+03
5.563815068162919486e-04 2.430970716850567896e+03
5.595951437558445473e-04 2.444280292409723643e+03
5.628273425315700670e-04 2.457660885463757040e+03
5.660782103558788985e-04 2.471112847381643860e+03
5.693478550604360797e-04 2.484636531011935404e+03
5.726363850997375372e-04 2.498232290686802571e+03
5.759439095547080108e-04 2.511900482226008080e+03
5.792705381363197955e-04 2.525641462940970086e+03
5.826163811892305644e-04 2.539455591638726219e+03
5.859815496954445032e-04 2.553343228625907159e+03
5.893661552779936100e-04 2.567304735712780257e+03
5.927703102046395951e-04 2.581340476217169908e+03
5.961941273915982243e-04 2.595450814968444774e+03
5.996377204072850199e-04 2.609636118311456357e+03
6.031012034760818881e-04 2.623896754110507118e+03
6.065846914821259716e-04 2.638233091735325615e+03
6.100882999731206202e-04 2.652645501099565081e+03
6.136121451641681542e-04 2.667134352148405924e+03
6.171563439416245279e-04 2.681700016186018274e+03
6.207210138669762203e-04 2.696342865997697572e+03
6.243062731807406517e-04 2.711063275853058713e+03
6.279122408063872018e-04 2.725861621509070119e+03
6.315390363542822951e-04 2.740738280213151938e+03
6.351867801256575819e-04 2.755693630706259228e+03
6.388555931165990423e-04 2.770728053225840995e+03
6.425455970220613541e-04 2.785841929508934300e+03
6.462569142399047020e-04 2.801035642795140575e+03
6.499896678749537060e-04 2.816309577829556474e+03
6.537439817430817186e-04 2.831664120865780660e+03
6.575199803753175665e-04 2.847099659668811455e+03
6.613177890219764689e-04 2.862616583517986328e+03
6.651375336568135076e-04 2.878215283209821791e+03
6.689793409812042025e-04 2.893896151060295324e+03
6.728433384283453609e-04 2.909659580533201279e+03
6.767296541674825989e-04 2.925505965600938907e+03
6.806384171081625821e-04 2.941435701566288117e+03
6.845697569045077098e-04 2.957449185229010254e+03
6.885238039595172532e-04 2.973546814888108202e+03
6.925006894293933221e-04 2.989728990344136037e+03
6.965005452278906842e-04 3.005996112901446395e+03
7.005235040306924963e-04 3.022348585370380533e+03
7.045696992798115149e-04 3.038786812069398820e+03
7.086392651880160263e-04 3.055311198827347653e+03
7.127323367432813637e-04 3.071922152985461253e+03
7.168490497132687465e-04 3.088620083399518535e+03
7.209895406498274296e-04 3.105405400441879465e+03
7.251539468935241754e-04 3.122278516003518234e+03
7.293424065782001548e-04 3.139239843495967307e+03
7.335550586355513766e-04 3.156289797853356504e+03
7.377920427997375222e-04 3.173428795534270648e+03
7.420534996120181030e-04 3.190657253936879897e+03
7.463395704254116017e-04 3.207975589019716608e+03
7.506503974093875747e-04 3.225384217266195265e+03
7.549861235545792448e-04 3.242883556593098092e+03
7.593468926775287292e-04 3.260474026351309021e+03
7.637328494254560108e-04 3.278156047326289354e+03
7.681441392810581595e-04 3.295930041738443833e+03
7.725809085673334894e-04 3.313796433243495358e+03
7.770433044524375924e-04 3.331755646932766012e+03
7.815314749545618136e-04 3.349808109333328957e+03
7.860455689468451215e-04 3.367954248408376316e+03
7.905857361623114558e-04 3.386194493557199166e+03
7.951521271988370001e-04 3.404529275615331244e+03
7.997448935241445586e-04 3.422959026854647163e+03
8.043641874808292675e-04 3.441484180983256920e+03
8.090101622914102177e-04 3.460105173145567733e+03
8.136829720634134117e-04 3.478822439921994373e+03
8.183827717944838851e-04 3.497636419110277075e+03
8.231097173775269935e-04 3.516547547781056437e+03
8.278639656058788638e-04 3.535556263158394358e+03
8.326456741785069875e-04 3.554663003808556823e+03
8.374550017052433386e-04 3.573868209652528094e+03
8.422921077120423209e-04 3.593172321964528237e+03
8.471571526462742764e-04 3.612575783370414683e+03
8.520502978820468582e-04 3.632079037846253868e+03
8.569717057255584955e-04 3.651682530716483598e+03
8.619215394204804816e-04 3.671386708652297784e+03
8.668999631533746237e-04 3.691192019669777892e+03
8.719071420591362632e-04 3.711098913128127151e+03
8.769432422264733995e-04 3.731107839727600094e+03
8.820084307034161721e-04 3.751219251507647186e+03
8.871028755028569166e-04 3.771433601844736586e+03
8.922267456081231811e-04 3.791751345450266854e+03
8.973802109785845686e-04 3.812172938368371433e+03
9.025634425552884208e-04 3.832698837850582549e+03
9.077766122666300862e-04 3.853329499680731260e+03
9.130198930340569083e-04 3.874065378124993913e+03
9.182934587778035463e-04 3.894906928529807374e+03
9.235974844226600396e-04 3.915854607434629088e+03
9.289321459037766255e-04 3.936908872567632898e+03
9.342976201724958801e-04 3.958070182841400310e+03
9.396940852022255160e-04 3.979338998348448968e+03
9.451217199943393694e-04 4.000715780356646064e+03
9.505807045841166598e-04 4.022200991304728632e+03
9.560712200467122576e-04 4.043795094797417278e+03
9.615934485031653323e-04 4.065498555600767304e+03
9.671475731264371663e-04 4.087311839637144203e+03
9.727337781474890838e-04 4.109235413980342855e+03
9.783522488613933393e-04 4.131269746850372940e+03
9.840031716334784843e-04 4.153415307608442163e+03
9.896867339055112709e-04 4.175672566751478371e+03
9.954031242019162860e-04 4.198041995876192232e+03
1.001152532136025510e-03 4.220524065166147921e+03
1.006935148416370808e-03 4.243119241463374237e+03
1.012751164853008083e-03 4.265827992134069063e+03
1.018600774363881108e-03 4.288650785491076931e+03
1.024484170981219402e-03 4.311588090786045541e+03
